/workspace/AdvancedLiterateMachinery/DocumentUnderstanding/GeoLayoutLM/dataset/funsd_geo/testing_data/images/85240939.png

0	86,212,136,230
1	86,243,146,263
2	84,275,159,295
3	86,307,159,325
4	84,339,141,357
5	162,282,247,296
6	93,88,243,140
7	264,64,526,178
8	544,103,731,125
9	164,218,321,236
10	162,250,282,266
11	162,314,501,337
12	162,338,291,357
13	81,404,176,421
14	228,406,721,440
15	190,433,598,468
16	81,497,284,519
17	299,500,474,528
18	79,528,302,549
19	310,536,475,559
20	73,592,686,783
21	73,796,205,814
22	220,802,704,836
23	74,876,735,919

0,9	RIGHT
1,10	RIGHT
2,5	RIGHT
3,11	RIGHT
4,12	RIGHT
13,14	RIGHT
13,15	RIGHT
16,17	RIGHT
18,19	RIGHT
21,22	RIGHT
