/workspace/AdvancedLiterateMachinery/DocumentUnderstanding/GeoLayoutLM/dataset/funsd_geo/testing_data/images/87428306.png

0	114,207,126,215
1	111,349,154,358
2	122,485,143,494
3	126,162,157,173
4	118,885,155,893
5	189,909,220,918
6	154,909,185,918
7	114,912,151,921
8	645,643,666,731
9	510,880,529,891
10	257,119,544,136
11	113,152,174,162
12	507,147,555,158
13	114,179,170,188
14	127,184,546,202
15	127,219,587,277
16	114,287,177,298
17	127,305,233,317
18	125,361,535,399
19	126,436,566,466
20	126,504,567,535
21	115,574,204,584
22	126,598,515,615
23	114,635,219,644
24	125,680,516,698
25	115,739,205,751
26	134,765,157,774
27	170,763,199,774
28	213,761,261,773
29	272,761,308,773
30	118,790,311,802
31	371,890,424,903
32	651,904,699,915

0,15	RIGHT
1,18	RIGHT
1,19	ERROR
2,20	RIGHT
11,3	RIGHT
13,14	RIGHT
16,17	RIGHT
21,22	RIGHT
23,24	RIGHT
25,26	RIGHT
25,27	RIGHT
25,28	RIGHT
25,29	RIGHT
