/workspace/AdvancedLiterateMachinery/DocumentUnderstanding/GeoLayoutLM/dataset/funsd_geo/testing_data/images/83996357.png

0	72,147,92,160
1	72,176,108,191
2	73,208,94,221
3	141,649,218,664
4	141,779,228,794
5	379,649,411,664
6	141,860,173,873
7	313,844,358,861
8	316,862,348,876
9	331,878,360,891
10	545,824,602,851
11	661,799,686,904
12	73,112,276,130
13	139,144,228,161
14	136,173,234,190
15	137,205,351,263
16	139,300,263,320
17	377,302,436,319
18	379,330,448,348
19	139,334,205,348
20	139,365,208,382
21	139,395,275,415
22	139,429,219,444
23	379,459,418,475
24	377,492,415,508
25	141,619,226,632
26	141,587,273,602
27	140,554,253,569
28	140,521,229,541
29	140,492,290,509
30	140,459,257,476
31	379,522,421,540
32	380,553,463,571
33	379,585,607,603
34	380,616,465,634
35	379,747,418,764
36	139,683,306,698
37	139,714,278,732
38	140,746,224,764
39	273,778,399,792
40	141,844,231,858
41	141,876,242,891

0,13	RIGHT
1,14	RIGHT
2,15	RIGHT
3,5	RIGHT
4,39	RIGHT
6,8	RIGHT
16,17	RIGHT
19,18	RIGHT
25,34	RIGHT
26,33	RIGHT
27,32	RIGHT
28,31	RIGHT
29,24	RIGHT
30,23	RIGHT
40,7	RIGHT
41,9	RIGHT
