/workspace/AdvancedLiterateMachinery/DocumentUnderstanding/GeoLayoutLM/dataset/funsd_geo/testing_data/images/83553333_3334.png

0	252,154,293,169
1	252,194,280,207
2	45,325,60,339
3	464,268,520,281
4	252,214,326,227
5	327,214,348,227
6	352,212,386,226
7	488,209,501,224
8	44,640,98,657
9	637,722,661,825
10	41,63,257,76
11	315,66,373,76
12	618,68,679,78
13	236,109,475,125
14	42,156,133,173
15	42,176,157,214
16	252,173,365,192
17	464,190,664,207
18	253,229,372,246
19	463,228,647,244
20	463,246,556,262
21	255,250,346,265
22	255,270,362,284
23	256,286,345,303
24	465,285,538,302
25	200,323,270,338
26	361,324,414,338
27	519,318,653,335
28	44,342,163,361
29	200,341,292,358
30	361,341,510,372
31	519,338,611,355
32	519,391,609,408
33	359,394,478,458
34	203,394,294,410
35	44,397,146,412
36	44,479,168,510
37	202,479,294,494
38	203,531,292,548
39	46,531,183,548
40	45,582,180,600
41	203,585,294,599
42	362,582,481,615
43	519,582,610,599
44	520,531,609,548
45	520,478,611,493
46	361,476,496,510
47	361,531,475,561
48	66,897,151,907
49	151,894,659,907
50	66,905,665,940

0,16	RIGHT
2,28	RIGHT
2,35	RIGHT
2,36	RIGHT
2,39	RIGHT
2,40	RIGHT
3,24	RIGHT
17,7	RIGHT
18,21	RIGHT
19,20	RIGHT
22,23	RIGHT
25,29	RIGHT
25,34	RIGHT
25,37	RIGHT
25,38	RIGHT
25,41	RIGHT
26,30	RIGHT
26,33	RIGHT
26,42	RIGHT
26,46	RIGHT
26,47	RIGHT
27,31	RIGHT
27,32	RIGHT
27,43	RIGHT
27,44	RIGHT
27,45	RIGHT
1,4	MISS
1,6	MISS
14,15	MISS
48,49	MISS
48,50	MISS
