/workspace/AdvancedLiterateMachinery/DocumentUnderstanding/GeoLayoutLM/dataset/funsd_geo/testing_data/images/91814768_91814769.png

0	203,409,276,424
1	284,408,301,426
2	312,406,347,424
3	391,406,508,421
4	696,408,731,422
5	59,459,101,473
6	450,490,465,508
7	471,492,492,505
8	443,679,489,696
9	479,616,508,631
10	593,677,640,692
11	741,765,763,842
12	579,240,592,248
13	593,239,618,250
14	200,29,550,112
15	611,50,681,64
16	443,140,546,171
17	98,130,266,162
18	51,172,106,192
19	109,175,337,222
20	579,197,709,214
21	580,212,690,226
22	577,223,696,239
23	611,182,682,196
24	81,235,299,252
25	55,270,176,288
26	52,295,189,310
27	55,318,203,336
28	176,258,709,278
29	221,284,448,305
30	220,310,439,352
31	55,373,142,393
32	172,366,535,389
33	438,384,587,399
34	55,416,200,436
35	225,429,315,446
36	333,412,367,429
37	458,423,632,446
38	105,448,735,488
39	83,497,160,517
40	179,497,331,515
41	340,490,436,508
42	496,490,561,509
43	563,485,709,504
44	55,518,738,573
45	59,577,261,600
46	52,591,177,643
47	383,596,508,613
48	59,631,234,651
49	83,673,113,698
50	160,669,344,699
51	274,635,519,657
52	665,662,728,689
53	76,712,126,726
54	74,729,128,745
55	153,709,334,724
56	153,729,335,745
57	369,703,562,717
58	369,726,562,742
59	580,694,654,716
60	580,721,650,740
61	675,701,737,717
62	675,721,739,736
63	66,933,306,968
64	160,983,567,1000
65	397,905,659,926
66	372,929,659,947
67	436,951,662,970
68	674,899,740,916
69	671,923,741,940
70	671,944,739,961

5,38	RIGHT
8,57	RIGHT
8,58	RIGHT
9,47	RIGHT
10,59	RIGHT
10,60	RIGHT
13,12	RIGHT
18,19	RIGHT
23,13	RIGHT
23,20	RIGHT
23,21	RIGHT
23,22	RIGHT
25,28	RIGHT
26,29	RIGHT
27,30	RIGHT
31,32	RIGHT
34,0	RIGHT
34,1	RIGHT
34,2	RIGHT
36,3	RIGHT
40,6	ERROR
40,41	RIGHT
42,43	RIGHT
49,53	RIGHT
49,54	RIGHT
50,55	RIGHT
50,56	RIGHT
52,61	RIGHT
52,62	RIGHT
52,68	ERROR
52,69	ERROR
65,68	RIGHT
66,69	RIGHT
67,70	RIGHT
6,7	MISS
