/workspace/AdvancedLiterateMachinery/DocumentUnderstanding/GeoLayoutLM/dataset/funsd_geo/testing_data/images/86230203_0206.png

0	60,138,79,153
1	60,171,99,181
2	60,240,117,250
3	517,162,530,172
4	65,293,143,305
5	65,331,116,344
6	63,394,123,404
7	225,328,256,340
8	366,326,411,338
9	280,329,295,339
10	224,391,251,403
11	367,388,412,398
12	105,533,193,543
13	387,642,417,652
14	385,662,430,669
15	385,738,415,748
16	361,644,379,653
17	358,663,379,673
18	646,636,661,651
19	646,657,662,667
20	647,677,662,689
21	647,696,662,708
22	647,716,662,728
23	647,735,660,747
24	72,647,97,659
25	72,666,132,676
26	74,762,102,775
27	366,680,381,693
28	366,699,382,715
29	369,719,381,734
30	366,735,379,751
31	367,757,382,770
32	367,777,382,792
33	367,798,382,810
34	668,735,689,841
35	637,927,697,943
36	346,936,404,945
37	50,940,119,950
38	56,70,171,82
39	209,69,283,82
40	358,66,451,81
41	474,66,539,79
42	625,63,688,78
43	137,138,215,151
44	138,168,204,180
45	141,234,391,249
46	503,130,616,140
47	460,162,502,174
48	460,193,500,202
49	578,159,619,172
50	578,190,614,201
51	63,352,394,368
52	378,412,462,422
53	381,436,462,449
54	378,461,466,473
55	574,410,615,422
56	574,434,616,444
57	574,458,616,473
58	177,415,261,425
59	176,439,263,450
60	177,466,263,476
61	194,557,599,590
62	135,623,252,638
63	327,608,378,633
64	430,617,547,630
65	607,600,656,629
66	72,686,129,696
67	72,704,144,717
68	75,723,138,735
69	74,741,146,756
70	75,783,126,792
71	75,802,136,814
72	387,719,456,731
73	387,699,465,712
74	388,681,474,693

0,43	RIGHT
1,44	RIGHT
2,45	RIGHT
5,7	RIGHT
5,8	RIGHT
6,10	RIGHT
6,11	RIGHT
7,9	RIGHT
46,47	RIGHT
46,48	RIGHT
46,49	RIGHT
46,50	RIGHT
47,3	RIGHT
62,24	RIGHT
62,25	RIGHT
62,26	RIGHT
62,66	RIGHT
62,67	RIGHT
62,68	RIGHT
62,69	RIGHT
62,70	RIGHT
62,71	RIGHT
63,16	RIGHT
63,17	RIGHT
63,27	RIGHT
63,28	RIGHT
63,29	RIGHT
63,30	RIGHT
63,31	RIGHT
63,32	RIGHT
63,33	RIGHT
64,13	RIGHT
64,14	RIGHT
64,15	RIGHT
64,72	RIGHT
64,73	RIGHT
64,74	RIGHT
65,18	RIGHT
65,19	RIGHT
65,20	RIGHT
65,21	RIGHT
65,22	RIGHT
65,23	RIGHT
6,52	MISS
6,53	MISS
6,54	MISS
6,58	MISS
6,59	MISS
6,60	MISS
