/workspace/AdvancedLiterateMachinery/DocumentUnderstanding/GeoLayoutLM/dataset/funsd_geo/testing_data/images/93106788.png

0	98,196,113,206
1	155,242,183,252
2	495,191,522,202
3	463,223,522,234
4	474,256,521,267
5	535,223,589,233
6	537,256,584,267
7	95,376,119,387
8	228,374,271,385
9	377,373,410,384
10	523,373,551,384
11	377,404,401,415
12	97,453,111,463
13	114,453,143,463
14	446,827,474,837
15	676,792,694,865
16	581,617,616,630
17	207,81,554,143
18	155,196,258,236
19	190,242,272,252
20	537,193,615,201
21	95,302,658,354
22	97,405,154,418
23	228,402,323,417
24	524,404,575,415
25	95,478,647,504
26	95,518,248,529
27	95,549,304,560
28	95,581,239,592
29	252,580,498,593
30	95,595,429,608
31	95,613,193,624
32	95,642,429,657
33	460,619,577,631
34	458,630,599,641
35	95,676,219,687
36	95,703,268,736
37	94,744,291,778
38	94,786,249,798
39	95,807,276,830
40	94,839,286,873
41	447,672,588,685
42	446,701,578,714
43	447,722,576,734
44	446,751,621,773
45	447,785,604,828
46	478,827,545,836

0,18	RIGHT
1,19	RIGHT
2,20	RIGHT
3,5	RIGHT
4,6	RIGHT
7,22	RIGHT
8,23	RIGHT
9,11	RIGHT
10,24	RIGHT
41,42	ERROR
12,13	MISS
