/workspace/AdvancedLiterateMachinery/DocumentUnderstanding/GeoLayoutLM/dataset/funsd_geo/testing_data/images/83573282.png

0	90,279,122,294
1	91,310,129,324
2	88,337,110,352
3	91,367,176,384
4	93,437,167,451
5	253,437,314,452
6	654,832,676,938
7	273,779,315,796
8	320,779,363,794
9	364,779,438,796
10	51,73,258,91
11	309,77,394,92
12	288,140,416,171
13	542,66,709,159
14	224,179,481,204
15	264,230,441,247
16	151,279,246,297
17	358,279,430,293
18	431,272,543,297
19	450,303,528,323
20	358,306,408,321
21	151,335,411,352
22	151,309,249,324
23	400,437,464,451
24	512,436,565,451
25	510,471,601,489
26	512,515,603,535
27	513,546,602,563
28	512,574,601,592
29	512,620,601,639
30	512,649,603,668
31	514,696,600,713
32	398,696,486,712
33	398,517,486,534
34	397,471,483,489
35	253,472,389,503
36	253,515,390,534
37	253,546,351,564
38	255,575,373,609
39	253,620,377,636
40	253,651,381,680
41	255,694,350,713
42	93,696,217,711
43	94,649,211,666
44	93,620,204,637
45	94,575,216,592
46	91,546,216,561
47	93,517,212,534
48	91,472,215,487
49	93,811,371,828
50	475,813,511,828
51	560,811,613,827
52	94,827,379,845
53	93,860,618,915
54	287,927,429,940

0,16	RIGHT
1,22	RIGHT
2,21	RIGHT
4,42	RIGHT
4,43	RIGHT
4,44	RIGHT
4,45	RIGHT
4,46	RIGHT
4,47	RIGHT
4,48	RIGHT
5,35	RIGHT
5,36	RIGHT
5,37	RIGHT
5,38	RIGHT
5,39	RIGHT
5,40	RIGHT
5,41	RIGHT
17,18	RIGHT
20,19	RIGHT
23,32	RIGHT
23,33	RIGHT
23,34	RIGHT
24,25	RIGHT
24,26	RIGHT
24,27	RIGHT
24,28	RIGHT
24,29	RIGHT
24,30	RIGHT
24,31	RIGHT
