/workspace/AdvancedLiterateMachinery/DocumentUnderstanding/GeoLayoutLM/dataset/funsd_geo/testing_data/images/82254765.png

0	77,124,99,139
1	76,152,121,166
2	607,126,663,139
3	232,453,243,464
4	232,480,243,493
5	428,482,439,495
6	429,494,439,507
7	305,563,347,576
8	412,811,461,836
9	675,768,697,870
10	639,934,682,947
11	49,934,109,948
12	540,589,574,602
13	548,615,575,630
14	214,124,303,139
15	498,126,583,141
16	215,149,297,166
17	215,179,318,194
18	77,177,178,193
19	257,233,484,247
20	76,288,184,302
21	80,314,187,330
22	227,314,284,328
23	215,286,394,303
24	271,370,470,386
25	74,372,259,385
26	73,453,158,466
27	74,468,166,481
28	76,480,185,494
29	76,494,183,507
30	305,454,378,465
31	306,426,358,439
32	495,453,594,467
33	496,468,572,479
34	305,466,375,479
35	305,480,362,493
36	305,496,362,508
37	305,508,361,519
38	498,564,633,575
39	303,589,399,603
40	306,620,412,633
41	76,728,130,741
42	77,756,256,767
43	323,754,404,768
44	76,796,150,808
45	73,823,344,836
46	76,877,471,893

0,14	RIGHT
1,16	RIGHT
7,39	RIGHT
7,40	RIGHT
15,2	RIGHT
18,17	RIGHT
19,20	ERROR
20,23	RIGHT
21,22	RIGHT
25,24	RIGHT
26,3	RIGHT
28,4	RIGHT
35,5	RIGHT
36,6	RIGHT
38,12	RIGHT
38,13	RIGHT
39,12	ERROR
40,13	ERROR
41,42	RIGHT
42,43	RIGHT
44,45	RIGHT
45,8	RIGHT
