/workspace/AdvancedLiterateMachinery/DocumentUnderstanding/GeoLayoutLM/dataset/funsd_geo/testing_data/images/86075409_5410.png

0	55,122,84,137
1	56,149,71,162
2	55,175,75,190
3	144,425,210,439
4	688,809,715,922
5	278,453,303,470
6	305,454,316,468
7	316,454,324,468
8	326,451,339,469
9	100,120,176,136
10	101,148,161,163
11	100,175,175,204
12	231,183,360,206
13	235,176,290,190
14	144,229,235,244
15	146,256,200,271
16	144,284,203,299
17	146,313,256,329
18	144,341,218,356
19	146,369,230,386
20	146,397,253,414
21	144,451,241,467
22	146,480,211,497
23	143,507,242,524
24	146,536,272,551
25	147,577,240,594
26	146,605,208,620
27	51,634,171,651
28	343,229,490,243
29	344,256,395,271
30	343,285,458,301
31	495,370,534,384
32	496,397,534,412
33	343,423,604,454
34	344,453,569,521
35	334,547,645,626
36	278,705,398,720
37	234,732,299,750
38	232,754,284,772
39	232,778,304,796
40	396,728,463,749
41	403,784,437,805
42	53,839,150,857

0,9	RIGHT
1,10	RIGHT
2,11	RIGHT
2,12	ERROR
2,13	ERROR
3,33	RIGHT
5,8	ERROR
14,28	RIGHT
15,29	RIGHT
16,30	RIGHT
19,31	RIGHT
20,32	RIGHT
21,8	ERROR
21,34	ERROR
26,35	ERROR
36,37	RIGHT
36,38	RIGHT
36,39	RIGHT
37,40	RIGHT
39,41	RIGHT
13,12	MISS
22,34	MISS
23,34	MISS
25,35	MISS
