/workspace/AdvancedLiterateMachinery/DocumentUnderstanding/GeoLayoutLM/dataset/funsd_geo/testing_data/images/89856243.png

0	99,42,147,99
1	103,116,156,130
2	558,24,588,38
3	198,116,248,127
4	259,654,279,667
5	258,671,281,683
6	313,657,332,667
7	313,670,332,682
8	105,725,164,738
9	169,727,189,740
10	469,665,531,678
11	644,670,656,679
12	612,726,622,736
13	616,752,629,763
14	470,780,520,795
15	468,825,504,838
16	605,869,690,886
17	105,768,169,785
18	174,771,230,784
19	238,767,292,782
20	606,21,718,40
21	313,36,557,55
22	260,52,615,71
23	322,99,379,124
24	398,111,593,126
25	670,109,733,127
26	103,152,710,172
27	105,207,719,320
28	362,345,495,361
29	100,441,281,454
30	149,458,538,476
31	152,476,617,491
32	153,486,335,501
33	101,513,242,531
34	103,531,724,573
35	99,572,703,613
36	138,610,743,628
37	469,637,558,652
38	470,696,541,708
39	468,724,550,737
40	468,752,532,766
41	587,637,718,654
42	607,695,679,708
43	587,778,753,794
44	587,824,755,839
45	105,855,253,870
46	106,812,211,826
47	105,696,190,713
48	100,641,237,683
49	236,686,384,711
50	242,640,289,653

1,3	RIGHT
2,20	RIGHT
8,17	ERROR
8,18	ERROR
8,19	ERROR
8,45	ERROR
8,46	ERROR
9,17	ERROR
9,45	ERROR
9,46	ERROR
10,11	RIGHT
10,42	ERROR
14,43	RIGHT
15,44	RIGHT
23,24	RIGHT
29,30	RIGHT
29,31	RIGHT
29,32	RIGHT
33,34	RIGHT
33,35	RIGHT
33,36	RIGHT
37,41	RIGHT
38,42	RIGHT
39,12	RIGHT
40,13	RIGHT
48,50	RIGHT
