/workspace/AdvancedLiterateMachinery/DocumentUnderstanding/GeoLayoutLM/dataset/funsd_geo/testing_data/images/82252956_2958.png

0	546,143,587,163
1	540,173,591,193
2	424,176,478,195
3	428,145,476,160
4	34,292,88,313
5	31,360,99,378
6	579,397,593,411
7	578,432,590,446
8	38,114,60,126
9	33,146,79,161
10	37,213,97,227
11	72,921,143,930
12	694,787,718,895
13	150,261,242,276
14	148,515,246,529
15	188,650,227,668
16	341,652,360,664
17	189,108,268,126
18	511,107,654,127
19	190,143,257,161
20	189,209,623,227
21	37,327,413,346
22	51,395,148,415
23	47,428,150,446
24	50,462,150,479
25	185,395,269,412
26	185,427,266,447
27	275,397,370,413
28	273,430,370,446
29	275,465,370,479
30	472,395,516,413
31	473,430,513,447
32	474,463,520,480
33	36,546,615,583
34	51,631,172,650
35	202,618,262,649
36	291,614,349,645
37	380,630,500,649
38	526,616,583,648
39	618,616,673,647
40	546,912,670,933
41	36,651,123,668

8,17	RIGHT
9,19	RIGHT
10,20	RIGHT
18,0	RIGHT
18,1	RIGHT
18,2	RIGHT
18,3	RIGHT
22,25	RIGHT
23,26	RIGHT
30,6	RIGHT
31,7	RIGHT
34,41	RIGHT
35,15	RIGHT
36,16	RIGHT
5,22	MISS
5,23	MISS
5,24	MISS
5,27	MISS
5,28	MISS
5,29	MISS
5,30	MISS
5,31	MISS
5,32	MISS
