/workspace/AdvancedLiterateMachinery/DocumentUnderstanding/GeoLayoutLM/dataset/funsd_geo/testing_data/images/86079776_9777.png

0	94,154,182,171
1	222,264,290,281
2	386,260,440,278
3	88,300,184,314
4	102,439,170,454
5	94,549,210,564
6	210,546,277,566
7	523,866,548,968
8	67,99,390,133
9	67,180,152,201
10	67,201,164,222
11	179,183,284,198
12	69,219,284,242
13	67,242,270,262
14	69,264,128,282
15	387,177,483,197
16	387,198,503,218
17	386,218,484,239
18	387,237,560,257
19	67,324,254,357
20	72,462,646,496
21	73,570,668,607
22	73,638,349,671
23	73,703,673,736
24	74,765,365,799
25	66,932,242,947
26	362,930,392,944
27	597,930,694,944
28	558,359,602,373
29	558,374,652,387
30	558,387,591,400
31	429,362,487,373
32	429,374,476,387
33	429,390,489,401
34	292,360,344,375
35	290,376,349,387
36	290,390,351,404
37	292,404,330,415
38	109,406,235,417
39	108,391,241,405
40	109,377,213,389
41	109,362,213,376

0,9	RIGHT
0,10	RIGHT
0,38	ERROR
0,39	ERROR
0,40	ERROR
3,19	RIGHT
3,41	RIGHT
4,20	RIGHT
9,11	RIGHT
0,1	MISS
0,2	MISS
0,12	MISS
0,13	MISS
0,14	MISS
0,15	MISS
0,16	MISS
0,17	MISS
0,18	MISS
3,28	MISS
3,29	MISS
3,31	MISS
3,32	MISS
3,33	MISS
3,34	MISS
3,35	MISS
3,36	MISS
3,37	MISS
3,38	MISS
3,39	MISS
3,40	MISS
5,21	MISS
5,22	MISS
5,23	MISS
5,24	MISS
19,30	MISS
