/workspace/AdvancedLiterateMachinery/DocumentUnderstanding/GeoLayoutLM/dataset/funsd_geo/testing_data/images/82491256.png

0	104,196,156,207
1	102,485,152,498
2	232,320,278,335
3	324,138,397,155
4	107,168,183,182
5	104,223,179,254
6	104,265,183,279
7	105,293,194,309
8	105,318,178,338
9	105,349,179,377
10	104,443,179,472
11	105,510,182,525
12	231,360,478,431
13	232,295,308,310
14	231,264,302,279
15	232,237,379,252
16	231,193,453,211
17	232,165,607,182
18	587,775,652,888

0,16	RIGHT
4,17	RIGHT
5,15	RIGHT
6,14	RIGHT
7,13	RIGHT
8,2	RIGHT
9,12	RIGHT
