/workspace/AdvancedLiterateMachinery/DocumentUnderstanding/GeoLayoutLM/dataset/funsd_geo/testing_data/images/87147607.png

0	40,73,83,84
1	69,117,101,128
2	154,197,183,211
3	372,200,440,214
4	46,197,100,212
5	295,75,363,85
6	365,77,386,87
7	384,77,415,87
8	560,89,581,103
9	574,39,602,50
10	570,108,595,118
11	640,201,667,214
12	669,203,700,216
13	295,754,333,768
14	435,757,469,768
15	626,785,644,874
16	206,75,227,83
17	227,75,294,85
18	58,42,139,53
19	59,56,139,68
20	264,45,427,57
21	181,59,530,73
22	471,36,568,55
23	580,56,700,71
24	45,84,562,103
25	573,78,629,88
26	597,106,710,119
27	42,140,256,156
28	337,144,461,159
29	544,147,640,161
30	502,134,576,145
31	41,131,164,143
32	139,105,538,133
33	42,168,358,186
34	122,225,704,528
35	104,679,196,693
36	119,730,181,745
37	337,682,424,693
38	577,683,631,696
39	570,735,643,749
40	410,732,461,747
41	294,733,349,746

0,24	RIGHT
1,32	RIGHT
3,34	RIGHT
9,23	RIGHT
30,29	RIGHT
31,27	RIGHT
31,28	RIGHT
40,14	RIGHT
41,13	RIGHT
10,26	MISS
