/workspace/AdvancedLiterateMachinery/DocumentUnderstanding/GeoLayoutLM/dataset/funsd_geo/testing_data/images/83624198.png

0	447,84,461,95
1	101,243,136,257
2	100,331,163,344
3	101,387,146,398
4	100,422,139,435
5	100,450,146,463
6	100,494,163,510
7	493,475,518,488
8	579,476,597,487
9	287,475,302,489
10	644,824,666,925
11	391,933,405,944
12	481,933,498,944
13	108,84,260,97
14	467,84,599,97
15	97,126,318,150
16	186,240,293,257
17	186,267,258,285
18	185,302,294,317
19	186,330,349,348
20	186,358,278,373
21	186,384,277,401
22	188,420,270,435
23	188,446,276,462
24	100,359,178,373
25	100,303,181,317
26	101,270,166,283
27	101,475,273,490
28	317,475,457,490
29	167,499,573,532
30	167,712,599,757
31	168,768,608,821
32	160,932,382,945
33	407,932,470,945
34	500,933,563,946

1,16	RIGHT
2,19	RIGHT
3,21	RIGHT
4,22	RIGHT
5,23	RIGHT
6,29	RIGHT
11,33	RIGHT
12,34	RIGHT
24,20	RIGHT
25,18	RIGHT
26,17	RIGHT
27,9	RIGHT
28,7	RIGHT
28,8	RIGHT
