/workspace/AdvancedLiterateMachinery/DocumentUnderstanding/GeoLayoutLM/dataset/funsd_geo/testing_data/images/86236474_6476.png

0	46,102,73,120
1	46,141,95,159
2	682,800,706,912
3	615,138,637,155
4	123,102,243,122
5	125,138,195,158
6	510,140,559,155
7	509,156,561,174
8	510,175,560,192
9	517,101,654,121
10	168,211,544,234
11	45,267,415,289
12	44,307,286,327
13	48,327,598,364
14	46,437,235,454
15	46,457,234,477
16	46,552,279,570
17	46,571,574,590
18	45,662,242,721
19	278,701,646,739
20	46,795,233,816
21	45,834,180,871
22	202,852,604,888

0,4	RIGHT
1,5	RIGHT
6,3	RIGHT
7,3	ERROR
9,6	RIGHT
9,7	RIGHT
9,8	RIGHT
11,12	RIGHT
11,14	RIGHT
12,13	RIGHT
14,15	RIGHT
16,17	RIGHT
18,19	RIGHT
20,21	RIGHT
21,22	RIGHT
11,16	MISS
